time,pos_lowerbackrx,pos_upperbackrx,pos_rtibiarx,pos_ltibiarx,pos_rfemurrx,pos_lfemurrx,pos_rfootrx,pos_lfootrx,pos_rhumerusrx,pos_lhumerusrx,pos_rhumerusrz,pos_lhumerusrz,pos_rhumerusry,pos_lhumerusry,pos_rradiusrx,pos_lradiusrx,force_headrx,force_headry,force_headrz,force_lclaviclery,force_lclaviclerz,force_lfemurrx,force_lfemurry,force_lfemurrz,force_lfingersrx,force_lfootrx,force_lfootrz,force_lhandrx,force_lhandrz,force_lhumerusrx,force_lhumerusry,force_lhumerusrz,force_lowerbackrx,force_lowerbackry,force_lowerbackrz,force_lowerneckrx,force_lowerneckry,force_lowerneckrz,force_lradiusrx,force_lthumbrx,force_lthumbrz,force_ltibiarx,force_ltoesrx,force_lwristry,force_rclaviclery,force_rclaviclerz,force_rfemurrx,force_rfemurry,force_rfemurrz,force_rfingersrx,force_rfootrx,force_rfootrz,force_rhandrx,force_rhandrz,force_rhumerusrx,force_rhumerusry,force_rhumerusrz,force_rradiusrx,force_rthumbrx,force_rthumbrz,force_rtibiarx,force_rtoesrx,force_rwristry,force_thoraxrx,force_thoraxry,force_thoraxrz,force_upperbackrx,force_upperbackry,force_upperbackrz,force_upperneckrx,force_upperneckry,force_upperneckrz
0.06200000000000004,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06400000000000004,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.06600000000000004,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06800000000000005,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.07000000000000005,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.07200000000000005,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.07400000000000005,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.07600000000000005,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.07800000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08000000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.08200000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08400000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.08600000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08800000000000006,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.09000000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.09200000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.09400000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.09600000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.09800000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000007,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.10200000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10400000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.10600000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10800000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.11000000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11200000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.11400000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11600000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.11800000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12000000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.1220000000000001,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1240000000000001,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.12600000000000008,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12800000000000009,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.1300000000000001,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1320000000000001,[0.79693216],[0.45986317],[0.09638583],[0.09127234],[-0.28204656],[-0.2845387],[-0.00581241],[-0.02503194],[-0.3207814],[-0.33318872],[-0.3735124],[0.39846447],[-0.27019969],[0.23024475],[0.51799642],[0.5419368],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
